Code département;Libellé département;Code commune;Libellé commune;Code BV;Inscrits;Votants;% Votants;Abstentions;% Abstentions;Exprimés;% Exprimés/inscrits;% Exprimés/votants;Blancs;% Blancs/inscrits;% Blancs/votants;Nuls;% Nuls/inscrits;% Nuls/votants;Numéro de panneau 1;Nuance candidat 1;Nom candidat 1;Prénom candidat 1;Sexe candidat 1;Voix 1;% Voix/inscrits 1;% Voix/exprimés 1;Elu 1;Numéro de panneau 2;Nuance candidat 2;Nom candidat 2;Prénom candidat 2;Sexe candidat 2;Voix 2;% Voix/inscrits 2;% Voix/exprimés 2;Elu 2;Numéro de panneau 3;Nuance candidat 3;Nom candidat 3;Prénom candidat 3;Sexe candidat 3;Voix 3;% Voix/inscrits 3;% Voix/exprimés 3;Elu 3;Numéro de panneau 4;Nuance candidat 4;Nom candidat 4;Prénom candidat 4;Sexe candidat 4;Voix 4;% Voix/inscrits 4;% Voix/exprimés 4;Elu 4;Numéro de panneau 5;Nuance candidat 5;Nom candidat 5;Prénom candidat 5;Sexe candidat 5;Voix 5;% Voix/inscrits 5;% Voix/exprimés 5;Elu 5;Numéro de panneau 6;Nuance candidat 6;Nom candidat 6;Prénom candidat 6;Sexe candidat 6;Voix 6;% Voix/inscrits 6;% Voix/exprimés 6;Elu 6;Numéro de panneau 7;Nuance candidat 7;Nom candidat 7;Prénom candidat 7;Sexe candidat 7;Voix 7;% Voix/inscrits 7;% Voix/exprimés 7;Elu 7;Numéro de panneau 8;Nuance candidat 8;Nom candidat 8;Prénom candidat 8;Sexe candidat 8;Voix 8;% Voix/inscrits 8;% Voix/exprimés 8;Elu 8;Numéro de panneau 9;Nuance candidat 9;Nom candidat 9;Prénom candidat 9;Sexe candidat 9;Voix 9;% Voix/inscrits 9;% Voix/exprimés 9;Elu 9;Numéro de panneau 10;Nuance candidat 10;Nom candidat 10;Prénom candidat 10;Sexe candidat 10;Voix 10;% Voix/inscrits 10;% Voix/exprimés 10;Elu 10;Numéro de panneau 11;Nuance candidat 11;Nom candidat 11;Prénom candidat 11;Sexe candidat 11;Voix 11;% Voix/inscrits 11;% Voix/exprimés 11;Elu 11;Numéro de panneau 12;Nuance candidat 12;Nom candidat 12;Prénom candidat 12;Sexe candidat 12;Voix 12;% Voix/inscrits 12;% Voix/exprimés 12;Elu 12;Numéro de panneau 13;Nuance candidat 13;Nom candidat 13;Prénom candidat 13;Sexe candidat 13;Voix 13;% Voix/inscrits 13;% Voix/exprimés 13;Elu 13;Numéro de panneau 14;Nuance candidat 14;Nom candidat 14;Prénom candidat 14;Sexe candidat 14;Voix 14;% Voix/inscrits 14;% Voix/exprimés 14;Elu 14;Numéro de panneau 15;Nuance candidat 15;Nom candidat 15;Prénom candidat 15;Sexe candidat 15;Voix 15;% Voix/inscrits 15;% Voix/exprimés 15;Elu 15;Numéro de panneau 16;Nuance candidat 16;Nom candidat 16;Prénom candidat 16;Sexe candidat 16;Voix 16;% Voix/inscrits 16;% Voix/exprimés 16;Elu 16;Numéro de panneau 17;Nuance candidat 17;Nom candidat 17;Prénom candidat 17;Sexe candidat 17;Voix 17;% Voix/inscrits 17;% Voix/exprimés 17;Elu 17;Numéro de panneau 18;Nuance candidat 18;Nom candidat 18;Prénom candidat 18;Sexe candidat 18;Voix 18;% Voix/inscrits 18;% Voix/exprimés 18;Elu 18;Numéro de panneau 19;Nuance candidat 19;Nom candidat 19;Prénom candidat 19;Sexe candidat 19;Voix 19;% Voix/inscrits 19;% Voix/exprimés 19;Elu 19
29;Finistère;29019;Brest;77;831;490;58,97%;341;41,03%;473;56,92%;96,53%;17;2,05%;3,47%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;78;9,39%;16,49%;;2;ECO;HENRY;Geneviève;FEMININ;15;1,81%;3,17%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;85;10,23%;17,97%;;4;LR;HOUARD;Françoise;FEMININ;17;2,05%;3,59%;;5;REC;ROUSSEAU;Alain;MASCULIN;2;0,24%;0,42%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,24%;0,42%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;137;16,49%;28,96%;;8;RN;KERVELLA;Denis;MASCULIN;129;15,52%;27,27%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,72%;1,27%;;10;EXD;KOFFI;Martial;MASCULIN;2;0,24%;0,42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;78;881;548;62,20%;333;37,80%;539;61,18%;98,36%;9;1,02%;1,64%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;100;11,35%;18,55%;;2;ECO;HENRY;Geneviève;FEMININ;12;1,36%;2,23%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;86;9,76%;15,96%;;4;LR;HOUARD;Françoise;FEMININ;16;1,82%;2,97%;;5;REC;ROUSSEAU;Alain;MASCULIN;7;0,79%;1,30%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,11%;0,19%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;179;20,32%;33,21%;;8;RN;KERVELLA;Denis;MASCULIN;125;14,19%;23,19%;;9;EXG;COLLARD;Rémy;MASCULIN;9;1,02%;1,67%;;10;EXD;KOFFI;Martial;MASCULIN;4;0,45%;0,74%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;79;1265;884;69,88%;381;30,12%;871;68,85%;98,53%;13;1,03%;1,47%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;164;12,96%;18,83%;;2;ECO;HENRY;Geneviève;FEMININ;19;1,50%;2,18%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;150;11,86%;17,22%;;4;LR;HOUARD;Françoise;FEMININ;26;2,06%;2,99%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,32%;0,46%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,24%;0,34%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;275;21,74%;31,57%;;8;RN;KERVELLA;Denis;MASCULIN;226;17,87%;25,95%;;9;EXG;COLLARD;Rémy;MASCULIN;4;0,32%;0,46%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;80;585;367;62,74%;218;37,26%;358;61,20%;97,55%;9;1,54%;2,45%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;61;10,43%;17,04%;;2;ECO;HENRY;Geneviève;FEMININ;7;1,20%;1,96%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;53;9,06%;14,80%;;4;LR;HOUARD;Françoise;FEMININ;5;0,85%;1,40%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,68%;1,12%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,17%;0,28%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;126;21,54%;35,20%;;8;RN;KERVELLA;Denis;MASCULIN;100;17,09%;27,93%;;9;EXG;COLLARD;Rémy;MASCULIN;1;0,17%;0,28%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;81;510;300;58,82%;210;41,18%;294;57,65%;98,00%;6;1,18%;2,00%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;41;8,04%;13,95%;;2;ECO;HENRY;Geneviève;FEMININ;5;0,98%;1,70%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;39;7,65%;13,27%;;4;LR;HOUARD;Françoise;FEMININ;7;1,37%;2,38%;;5;REC;ROUSSEAU;Alain;MASCULIN;1;0,20%;0,34%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;112;21,96%;38,10%;;8;RN;KERVELLA;Denis;MASCULIN;85;16,67%;28,91%;;9;EXG;COLLARD;Rémy;MASCULIN;4;0,78%;1,36%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;82;603;369;61,19%;234;38,81%;364;60,36%;98,64%;5;0,83%;1,36%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;60;9,95%;16,48%;;2;ECO;HENRY;Geneviève;FEMININ;8;1,33%;2,20%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;47;7,79%;12,91%;;4;LR;HOUARD;Françoise;FEMININ;6;1,00%;1,65%;;5;REC;ROUSSEAU;Alain;MASCULIN;0;0,00%;0,00%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,17%;0,27%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;117;19,40%;32,14%;;8;RN;KERVELLA;Denis;MASCULIN;119;19,73%;32,69%;;9;EXG;COLLARD;Rémy;MASCULIN;5;0,83%;1,37%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,17%;0,27%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;83;687;396;57,64%;291;42,36%;381;55,46%;96,21%;15;2,18%;3,79%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;52;7,57%;13,65%;;2;ECO;HENRY;Geneviève;FEMININ;15;2,18%;3,94%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;43;6,26%;11,29%;;4;LR;HOUARD;Françoise;FEMININ;6;0,87%;1,57%;;5;REC;ROUSSEAU;Alain;MASCULIN;1;0,15%;0,26%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;121;17,61%;31,76%;;8;RN;KERVELLA;Denis;MASCULIN;138;20,09%;36,22%;;9;EXG;COLLARD;Rémy;MASCULIN;4;0,58%;1,05%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,15%;0,26%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;84;695;443;63,74%;252;36,26%;435;62,59%;98,19%;8;1,15%;1,81%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;68;9,78%;15,63%;;2;ECO;HENRY;Geneviève;FEMININ;11;1,58%;2,53%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;67;9,64%;15,40%;;4;LR;HOUARD;Françoise;FEMININ;15;2,16%;3,45%;;5;REC;ROUSSEAU;Alain;MASCULIN;8;1,15%;1,84%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,43%;0,69%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;141;20,29%;32,41%;;8;RN;KERVELLA;Denis;MASCULIN;120;17,27%;27,59%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,29%;0,46%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;85;695;379;54,53%;316;45,47%;361;51,94%;95,25%;18;2,59%;4,75%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;61;8,78%;16,90%;;2;ECO;HENRY;Geneviève;FEMININ;5;0,72%;1,39%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;41;5,90%;11,36%;;4;LR;HOUARD;Françoise;FEMININ;6;0,86%;1,66%;;5;REC;ROUSSEAU;Alain;MASCULIN;0;0,00%;0,00%;;6;EXG;HITA;Melvyn;MASCULIN;5;0,72%;1,39%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;101;14,53%;27,98%;;8;RN;KERVELLA;Denis;MASCULIN;136;19,57%;37,67%;;9;EXG;COLLARD;Rémy;MASCULIN;5;0,72%;1,39%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,14%;0,28%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;86;687;409;59,53%;278;40,47%;403;58,66%;98,53%;6;0,87%;1,47%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;52;7,57%;12,90%;;2;ECO;HENRY;Geneviève;FEMININ;9;1,31%;2,23%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;48;6,99%;11,91%;;4;LR;HOUARD;Françoise;FEMININ;11;1,60%;2,73%;;5;REC;ROUSSEAU;Alain;MASCULIN;1;0,15%;0,25%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;146;21,25%;36,23%;;8;RN;KERVELLA;Denis;MASCULIN;130;18,92%;32,26%;;9;EXG;COLLARD;Rémy;MASCULIN;4;0,58%;0,99%;;10;EXD;KOFFI;Martial;MASCULIN;2;0,29%;0,50%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;87;639;407;63,69%;232;36,31%;394;61,66%;96,81%;13;2,03%;3,19%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;68;10,64%;17,26%;;2;ECO;HENRY;Geneviève;FEMININ;10;1,56%;2,54%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;60;9,39%;15,23%;;4;LR;HOUARD;Françoise;FEMININ;10;1,56%;2,54%;;5;REC;ROUSSEAU;Alain;MASCULIN;5;0,78%;1,27%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;116;18,15%;29,44%;;8;RN;KERVELLA;Denis;MASCULIN;123;19,25%;31,22%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,31%;0,51%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;88;670;357;53,28%;313;46,72%;350;52,24%;98,04%;7;1,04%;1,96%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;54;8,06%;15,43%;;2;ECO;HENRY;Geneviève;FEMININ;5;0,75%;1,43%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;27;4,03%;7,71%;;4;LR;HOUARD;Françoise;FEMININ;3;0,45%;0,86%;;5;REC;ROUSSEAU;Alain;MASCULIN;3;0,45%;0,86%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;137;20,45%;39,14%;;8;RN;KERVELLA;Denis;MASCULIN;112;16,72%;32,00%;;9;EXG;COLLARD;Rémy;MASCULIN;5;0,75%;1,43%;;10;EXD;KOFFI;Martial;MASCULIN;4;0,60%;1,14%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;89;800;455;56,88%;345;43,13%;437;54,63%;96,04%;18;2,25%;3,96%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;43;5,38%;9,84%;;2;ECO;HENRY;Geneviève;FEMININ;14;1,75%;3,20%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;51;6,38%;11,67%;;4;LR;HOUARD;Françoise;FEMININ;6;0,75%;1,37%;;5;REC;ROUSSEAU;Alain;MASCULIN;3;0,38%;0,69%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;192;24,00%;43,94%;;8;RN;KERVELLA;Denis;MASCULIN;119;14,88%;27,23%;;9;EXG;COLLARD;Rémy;MASCULIN;8;1,00%;1,83%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,13%;0,23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;90;736;562;76,36%;174;23,64%;553;75,14%;98,40%;9;1,22%;1,60%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;112;15,22%;20,25%;;2;ECO;HENRY;Geneviève;FEMININ;7;0,95%;1,27%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;118;16,03%;21,34%;;4;LR;HOUARD;Françoise;FEMININ;6;0,82%;1,08%;;5;REC;ROUSSEAU;Alain;MASCULIN;3;0,41%;0,54%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,41%;0,54%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;188;25,54%;34,00%;;8;RN;KERVELLA;Denis;MASCULIN;113;15,35%;20,43%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,27%;0,36%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,14%;0,18%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;91;717;515;71,83%;202;28,17%;506;70,57%;98,25%;9;1,26%;1,75%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;95;13,25%;18,77%;;2;ECO;HENRY;Geneviève;FEMININ;7;0,98%;1,38%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;117;16,32%;23,12%;;4;LR;HOUARD;Françoise;FEMININ;4;0,56%;0,79%;;5;REC;ROUSSEAU;Alain;MASCULIN;5;0,70%;0,99%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;165;23,01%;32,61%;;8;RN;KERVELLA;Denis;MASCULIN;110;15,34%;21,74%;;9;EXG;COLLARD;Rémy;MASCULIN;3;0,42%;0,59%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;92;922;616;66,81%;306;33,19%;606;65,73%;98,38%;10;1,08%;1,62%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;88;9,54%;14,52%;;2;ECO;HENRY;Geneviève;FEMININ;6;0,65%;0,99%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;124;13,45%;20,46%;;4;LR;HOUARD;Françoise;FEMININ;7;0,76%;1,16%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,43%;0,66%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,11%;0,17%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;185;20,07%;30,53%;;8;RN;KERVELLA;Denis;MASCULIN;187;20,28%;30,86%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,22%;0,33%;;10;EXD;KOFFI;Martial;MASCULIN;2;0,22%;0,33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;93;1014;716;70,61%;298;29,39%;695;68,54%;97,07%;21;2,07%;2,93%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;124;12,23%;17,84%;;2;ECO;HENRY;Geneviève;FEMININ;11;1,08%;1,58%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;126;12,43%;18,13%;;4;LR;HOUARD;Françoise;FEMININ;22;2,17%;3,17%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,39%;0,58%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,30%;0,43%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;224;22,09%;32,23%;;8;RN;KERVELLA;Denis;MASCULIN;176;17,36%;25,32%;;9;EXG;COLLARD;Rémy;MASCULIN;4;0,39%;0,58%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,10%;0,14%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;94;698;493;70,63%;205;29,37%;479;68,62%;97,16%;14;2,01%;2,84%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;113;16,19%;23,59%;;2;ECO;HENRY;Geneviève;FEMININ;10;1,43%;2,09%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;77;11,03%;16,08%;;4;LR;HOUARD;Françoise;FEMININ;10;1,43%;2,09%;;5;REC;ROUSSEAU;Alain;MASCULIN;2;0,29%;0,42%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,43%;0,63%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;164;23,50%;34,24%;;8;RN;KERVELLA;Denis;MASCULIN;98;14,04%;20,46%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,29%;0,42%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;95;909;660;72,61%;249;27,39%;642;70,63%;97,27%;18;1,98%;2,73%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;138;15,18%;21,50%;;2;ECO;HENRY;Geneviève;FEMININ;15;1,65%;2,34%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;119;13,09%;18,54%;;4;LR;HOUARD;Françoise;FEMININ;9;0,99%;1,40%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,44%;0,62%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,33%;0,47%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;169;18,59%;26,32%;;8;RN;KERVELLA;Denis;MASCULIN;176;19,36%;27,41%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,66%;0,93%;;10;EXD;KOFFI;Martial;MASCULIN;3;0,33%;0,47%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;96;657;475;72,30%;182;27,70%;468;71,23%;98,53%;7;1,07%;1,47%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;101;15,37%;21,58%;;2;ECO;HENRY;Geneviève;FEMININ;8;1,22%;1,71%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;88;13,39%;18,80%;;4;LR;HOUARD;Françoise;FEMININ;16;2,44%;3,42%;;5;REC;ROUSSEAU;Alain;MASCULIN;9;1,37%;1,92%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,30%;0,43%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;124;18,87%;26,50%;;8;RN;KERVELLA;Denis;MASCULIN;116;17,66%;24,79%;;9;EXG;COLLARD;Rémy;MASCULIN;4;0,61%;0,85%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;97;957;732;76,49%;225;23,51%;713;74,50%;97,40%;19;1,99%;2,60%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;141;14,73%;19,78%;;2;ECO;HENRY;Geneviève;FEMININ;12;1,25%;1,68%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;142;14,84%;19,92%;;4;LR;HOUARD;Françoise;FEMININ;33;3,45%;4,63%;;5;REC;ROUSSEAU;Alain;MASCULIN;8;0,84%;1,12%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,10%;0,14%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;195;20,38%;27,35%;;8;RN;KERVELLA;Denis;MASCULIN;176;18,39%;24,68%;;9;EXG;COLLARD;Rémy;MASCULIN;4;0,42%;0,56%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,10%;0,14%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;98;877;632;72,06%;245;27,94%;620;70,70%;98,10%;12;1,37%;1,90%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;87;9,92%;14,03%;;2;ECO;HENRY;Geneviève;FEMININ;19;2,17%;3,06%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;121;13,80%;19,52%;;4;LR;HOUARD;Françoise;FEMININ;9;1,03%;1,45%;;5;REC;ROUSSEAU;Alain;MASCULIN;5;0,57%;0,81%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,11%;0,16%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;221;25,20%;35,65%;;8;RN;KERVELLA;Denis;MASCULIN;151;17,22%;24,35%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,68%;0,97%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;99;776;549;70,75%;227;29,25%;534;68,81%;97,27%;15;1,93%;2,73%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;109;14,05%;20,41%;;2;ECO;HENRY;Geneviève;FEMININ;11;1,42%;2,06%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;123;15,85%;23,03%;;4;LR;HOUARD;Françoise;FEMININ;24;3,09%;4,49%;;5;REC;ROUSSEAU;Alain;MASCULIN;3;0,39%;0,56%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,26%;0,37%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;147;18,94%;27,53%;;8;RN;KERVELLA;Denis;MASCULIN;110;14,18%;20,60%;;9;EXG;COLLARD;Rémy;MASCULIN;4;0,52%;0,75%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,13%;0,19%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
